"index","Familie","Gattung","Art","D_3__Anaerolineales","D_3__Bacteroidales","D_3__Betaproteobacteriales","D_3__Clostridiales","D_3__Coriobacteriales","D_3__Desulfobacterales","D_3__Erysipelotrichales","D_3__Fibrobacterales","D_3__Lactobacillales","D_3__Methanobacteriales","D_3__Methanomicrobiales","D_3__Saccharimonadales","D_3__Selenomonadales","D_3__Spirochaetales","D_3__Synergistales","D_3__Verrucomicrobiales","D_3__Bacillales","D_3__Enterobacteriales","D_3__Micrococcales","D_3__Pseudomonadales","D_3__Sphingobacteriales","D_3__Bifidobacteriales","D_3__Fusobacteriales","D_3__Campylobacterales","D_3__Methanomassiliicoccales","D_3__Mycoplasmatales","D_3__Pedosphaerales","D_3__Pirellulales","D_3__Desulfovibrionales","D_3__Burkholderiales bacterium Beta_02","D_3__Elusimicrobiales","D_3__Endomicrobiales","D_3__Aeromonadales","D_3__Anaeroplasmatales","D_3__Cardiobacteriales","D_3__Flavobacteriales","D_3__Pasteurellales","D_3__Opitutales","D_3__Corynebacteriales","D_3__Bdellovibrionales","D_3__Caulobacterales","D_3__Chloroflexales","D_3__Chthoniobacterales","D_3__Cytophagales","D_3__Diplorickettsiales","D_3__Propionibacteriales","D_3__Rhizobiales","D_3__Rhodobacterales","D_3__Sphingomonadales","D_3__Xanthomonadales","D_3__Alteromonadales","D_3__Cellvibrionales","D_3__Chitinophagales","D_3__Paracaedibacterales","D_3__Methanosarcinales","D_3__Izimaplasmatales","D_3__Actinomycetales","D_3__Nostocales","D_3__Rickettsiales","D_3__Gastranaerophilales","D_3__Victivallales","D_3__Entomoplasmatales","D_3__Acholeplasmatales","D_3__Oligoflexales","D_3__Parabasalia","D_3__Acetobacterales","D_3__Leptospirales","D_3__Deferribacterales","D_3__Blastocatellales","D_3__Frankiales","D_3__Fungi","D_3__Oligosphaerales"
"KRE0706LOEF3","Canidae","Otocyon","Loeffelhund",0,2273,218,707,0,0,0,0,0,0,0,0,352,0,0,0,0,82,0,0,0,0,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KRE0706PAND1","Ailuridae","Ailurus","Roter_Panda",0,0,0,2312,0,0,628,0,0,0,0,0,0,0,0,0,2394,4624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KRE0706PAND2","Ailuridae","Ailurus","Roter_Panda",0,0,0,2327,0,0,0,0,0,0,0,0,0,0,0,0,3122,4273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KRE0706PAND3","Ailuridae","Ailurus","Roter_Panda",0,0,0,750,0,0,338,0,0,0,0,0,0,0,0,0,1762,2869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KRE0706SEEL1","Felidae","Panthera","Schneeleopard",0,185,130,2952,253,0,97,0,636,0,0,0,232,0,0,0,127,1207,0,103,0,0,374,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KRE0706SEEL2","Felidae","Panthera","Schneeleopard",0,692,0,2806,0,0,0,0,79,0,0,0,285,0,0,0,0,325,0,0,0,0,3799,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KRE0706SEEL3","Felidae","Panthera","Schneeleopard",0,1253,0,3023,0,0,92,0,512,0,0,0,113,0,0,0,0,0,0,0,0,0,1059,100,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KRE0706SEEL4","Felidae","Panthera","Schneeleopard",0,382,63,2824,161,0,195,0,14,0,0,0,1037,0,0,0,0,1000,0,0,0,0,3237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KRE1306GEPA3","Felidae","Acinonyx","Gepard",0,77,0,6956,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,34,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KRE1306GEPA4","Felidae","Acinonyx","Gepard",0,563,0,3519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KRE1406JAGU5","Felidae","Panthera","Jaguar",0,0,0,1999,0,0,0,0,0,0,0,0,0,0,0,0,1529,0,0,422,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KRE1406JAGU6","Felidae","Panthera","Jaguar",0,146,0,1593,0,0,161,0,16,0,0,0,0,0,0,0,0,1093,0,0,0,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KRE1406JAGU7","Felidae","Panthera","Jaguar",0,0,0,1884,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KRE1406LOEF4","Canidae","Otocyon","Loeffelhund",0,1264,0,287,0,0,0,0,0,0,0,0,28,106,0,0,0,100,0,0,0,0,192,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KRE1406PAND4","Ailuridae","Ailurus","Roter_Panda",0,0,0,3729,0,0,1026,0,0,0,0,0,0,0,0,0,3794,1233,0,1448,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KRE1406SEEL5","Felidae","Panthera","Schneeleopard",0,365,159,4608,429,0,217,0,2178,0,0,0,252,0,0,32,0,274,101,922,684,108,371,86,0,0,0,0,0,0,0,0,20,0,0,1559,0,0,0,0,433,0,0,18,0,0,0,73,45,394,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KRE1406SEEL6","Felidae","Panthera","Schneeleopard",0,2221,0,8272,137,0,269,0,0,0,0,0,478,0,0,0,0,1089,0,0,0,0,2076,1283,0,0,0,0,0,0,0,0,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN0108GNUS1","Bovidae","Connochaetes","Gnu",29,11051,0,16399,0,0,573,0,0,3576,0,86,532,1203,0,1026,37,0,0,0,0,0,0,0,0,0,0,12,97,0,58,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN0108GNUS2","Bovidae","Connochaetes","Gnu",0,2582,0,5221,0,0,169,171,0,1131,0,0,148,687,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN0108GNUS3","Bovidae","Connochaetes","Gnu",43,4261,0,6128,0,0,335,0,0,1597,0,0,182,192,0,387,768,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN0108ZEBR1","Equidae","Equus","Bergzebra",26,850,21,2305,0,0,0,59,1805,511,50,0,51,1411,129,29,35,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN0108ZEBR2","Equidae","Equus","Bergzebra",0,3018,28,4859,0,0,62,141,414,1850,0,0,502,2619,68,136,0,0,0,0,0,0,0,17,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN0208GNUS1","Bovidae","Connochaetes","Gnu",0,6077,0,10761,48,0,326,0,0,3358,0,60,385,976,0,514,87,0,0,0,0,0,0,0,0,0,0,11,37,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN0208GNUS2","Bovidae","Connochaetes","Gnu",0,2052,0,2587,0,0,18,0,0,846,0,0,76,189,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN0208GNUS3","Bovidae","Connochaetes","Gnu",28,3526,0,5363,0,0,298,429,0,501,0,0,214,750,0,861,333,0,0,0,0,0,0,0,0,0,0,21,30,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN0208ZEBR1","Equidae","Equus","Bergzebra",0,3790,24,8950,60,0,77,350,797,907,229,40,260,5537,260,63,0,0,0,0,0,0,0,0,72,0,40,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN0208ZEBR2","Equidae","Equus","Bergzebra",0,4935,187,8692,21,0,66,500,656,1080,0,88,1345,5201,141,1296,13,0,0,0,0,0,0,146,21,0,0,0,43,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN0305GEPA3","Felidae","Acinonyx","Gepard",0,459,0,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN0305GEPA4","Felidae","Acinonyx","Gepard",0,455,126,567,0,0,0,0,0,0,0,0,117,0,0,0,0,278,0,0,0,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN0305TIGA2","Felidae","Panthera","Tiger",0,487,0,1658,0,0,0,0,0,0,0,0,321,0,0,0,0,77,0,0,0,0,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN0305WALD1","Canidae","Speothos","Waldhund",0,1236,123,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN0308GNUS1","Bovidae","Connochaetes","Gnu",0,2865,0,4276,0,0,215,0,0,938,0,38,206,668,0,503,136,0,0,0,0,0,0,0,0,0,0,0,39,0,20,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN0308GNUS2","Bovidae","Connochaetes","Gnu",32,5408,0,8348,0,0,319,481,18,1652,0,110,467,1024,0,632,98,0,0,0,0,0,0,0,0,0,0,39,28,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN0308GNUS3","Bovidae","Connochaetes","Gnu",0,1401,0,1773,69,0,222,0,0,575,0,0,149,63,0,403,21,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN0308ZEBR1","Equidae","Equus","Bergzebra",0,1057,49,4037,0,0,0,159,423,230,77,0,239,2274,213,29,0,0,0,0,0,0,0,23,17,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN0308ZEBR2","Equidae","Equus","Bergzebra",0,2286,61,2922,0,0,0,127,27,276,0,17,472,1898,18,333,0,0,0,0,0,0,0,34,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN0606GNUS1","Bovidae","Connochaetes","Gnu",0,19319,40,19846,0,0,62,979,0,407,0,131,300,2607,0,3700,32,0,0,0,0,0,0,0,58,0,0,54,295,0,71,0,0,0,0,73,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN0606GNUS2","Bovidae","Connochaetes","Gnu",0,5806,17,4850,0,0,0,387,0,113,0,0,184,765,0,1364,0,0,0,0,0,0,0,0,0,0,0,19,146,0,37,0,0,0,0,32,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN0606GNUS3","Bovidae","Connochaetes","Gnu",0,8164,17,6126,0,0,0,499,0,226,0,64,257,1060,0,2092,0,0,0,0,0,0,0,0,23,0,0,0,199,0,49,0,0,0,0,30,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN0606GNUS4","Bovidae","Connochaetes","Gnu",0,5642,0,4878,0,0,0,369,0,104,0,25,218,710,0,1460,0,0,0,0,0,0,0,0,23,0,0,11,128,0,19,0,0,0,0,25,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1312GNUS1","Bovidae","Connochaetes","Gnu",0,9412,0,12610,0,0,58,0,0,1157,0,0,629,245,0,611,0,0,0,0,0,0,0,0,0,0,0,27,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1312GNUS2","Bovidae","Connochaetes","Gnu",71,5025,0,5338,0,0,0,0,0,393,0,0,171,116,0,423,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1312ZEBR1","Equidae","Equus","Bergzebra",0,1203,0,1419,0,0,20,239,38,0,39,0,75,939,111,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1312ZEBR2","Equidae","Equus","Bergzebra",0,202,0,135,0,0,0,0,0,0,0,0,23,314,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1412GNUS1","Bovidae","Connochaetes","Gnu",0,12817,0,18875,0,0,141,0,0,1722,0,0,728,188,0,370,0,0,0,0,0,0,0,0,0,0,0,35,223,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1412GNUS2","Bovidae","Connochaetes","Gnu",50,7320,0,7363,0,0,197,0,0,1256,0,0,329,213,0,397,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1412ZEBR1","Equidae","Equus","Bergzebra",0,989,0,1632,0,0,0,160,0,131,94,0,54,843,104,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1412ZEBR2","Equidae","Equus","Bergzebra",0,1087,0,1049,0,0,0,228,0,44,0,0,302,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1511ZEBR1","Equidae","Equus","Bergzebra",0,881,0,825,0,0,16,57,0,0,147,0,51,370,89,72,0,0,0,0,0,0,0,22,72,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1511ZEBR2","Equidae","Equus","Bergzebra",0,344,0,446,0,0,0,0,65,0,0,0,141,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1512GEPA2","Felidae","Acinonyx","Gepard",0,1421,139,13705,0,0,452,0,511,0,0,0,1528,0,0,27,167,146,283,1388,0,0,4114,34,0,0,0,0,0,0,0,0,0,0,0,112,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1512GNUS1","Bovidae","Connochaetes","Gnu",0,2229,0,2247,0,0,14,0,0,279,0,0,213,102,0,131,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1512GNUS2","Bovidae","Connochaetes","Gnu",306,11421,0,16943,126,0,77,0,150,2979,0,0,379,204,0,1235,213,0,0,0,0,96,0,0,0,0,0,0,33,0,0,0,0,0,0,16,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1612GEPA1","Felidae","Acinonyx","Gepard",0,216,103,14925,260,0,171,0,23,0,0,0,312,0,0,0,32,162,0,908,0,0,4318,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1612GNUS1","Bovidae","Connochaetes","Gnu",46,1790,0,2079,0,0,97,0,0,445,0,0,189,119,0,276,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1612GNUS2","Bovidae","Connochaetes","Gnu",54,1540,0,3034,0,0,17,0,0,552,0,0,102,110,0,50,0,0,0,0,0,0,0,0,0,0,0,13,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1612ZEBR1","Equidae","Equus","Bergzebra",0,526,0,540,0,0,22,0,56,0,96,0,38,492,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1612ZEBR2","Equidae","Equus","Bergzebra",0,348,0,417,0,0,0,62,0,36,18,0,102,242,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1711ZEBR1","Equidae","Equus","Bergzebra",0,1346,0,1561,0,0,0,140,148,0,93,0,34,1419,135,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1711ZEBR2","Equidae","Equus","Bergzebra",0,65,0,155,0,0,0,70,0,0,0,0,91,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1712GEPA2","Felidae","Acinonyx","Gepard",0,270,0,43363,0,0,563,0,1100,0,0,0,0,0,0,0,190,876,198,1053,76,0,2001,334,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1712GNUS1","Bovidae","Connochaetes","Gnu",0,1691,0,1222,0,0,53,0,0,214,0,0,134,28,0,224,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1712GNUS2","Bovidae","Connochaetes","Gnu",0,3058,0,3382,0,0,178,0,0,633,0,0,154,186,0,72,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1712TIGA1","Felidae","Panthera","Tiger",0,1017,0,11371,328,0,1308,0,652,0,0,23,587,0,0,0,52,1347,66,0,0,0,3058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1811ZEBR1","Equidae","Equus","Bergzebra",0,607,0,1221,0,0,0,159,111,0,91,0,123,937,28,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1811ZEBR2","Equidae","Equus","Bergzebra",0,2147,0,2060,0,0,16,592,36,0,0,0,237,2638,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1812GEPA1","Felidae","Acinonyx","Gepard",0,389,0,4744,0,0,0,0,724,0,0,0,0,0,0,0,0,102,0,0,0,0,1892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1812GNUS1","Bovidae","Connochaetes","Gnu",0,4005,0,5371,0,0,85,0,0,1134,0,0,274,83,0,677,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1812GNUS2","Bovidae","Connochaetes","Gnu",0,3076,0,4522,0,0,35,0,0,547,0,0,64,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1812TIGA2","Felidae","Panthera","Tiger",0,86,19,24508,140,0,764,0,0,0,0,0,0,0,0,0,0,40,0,22,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1911ZEBR1","Equidae","Equus","Bergzebra",0,962,0,2000,0,0,0,89,180,0,117,0,43,1377,116,57,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1911ZEBR2","Equidae","Equus","Bergzebra",0,2000,0,1706,0,0,0,406,0,19,0,0,235,2298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1912GNUS1","Bovidae","Connochaetes","Gnu",0,3120,0,3522,0,0,28,0,0,493,0,0,269,149,0,146,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1912GNUS2","Bovidae","Connochaetes","Gnu",86,17805,22,26417,0,0,343,0,0,3778,0,0,785,1173,0,958,0,0,0,0,0,0,0,0,11,0,0,0,319,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
