"index","Familie","Gattung","Art","digestion","Diet","Habitats","Habitat1","Habitat2","Region","D_4__Acidaminococcaceae","D_4__Akkermansiaceae","D_4__Anaerolineaceae","D_4__Bacteroidaceae","D_4__Christensenellaceae","D_4__Clostridiaceae","D_4__Clostridiales_Family_XIII","D_4__Defluviitaleaceae","D_4__Desulfobulbaceae","D_4__Eggerthellaceae","D_4__Erysipelotrichaceae","D_4__Eubacteriaceae","D_4__F082","D_4__Fibrobacteraceae","D_4__Lachnospiraceae","D_4__Lactobacillaceae","D_4__Methanobacteriaceae","D_4__Methanocorpusculaceae","D_4__Prevotellaceae","D_4__Rikenellaceae","D_4__Ruminococcaceae","D_4__Saccharimonadaceae","D_4__Spirochaetaceae","D_4__Synergistaceae","D_4__T34","D_4__Veillonellaceae","D_4__Carnobacteriaceae","D_4__Enterobacteriaceae","D_4__Enterococcaceae","D_4__Micrococcaceae","D_4__Moraxellaceae","D_4__Peptostreptococcaceae","D_4__Planococcaceae","D_4__Pseudomonadaceae","D_4__Sphingobacteriaceae","D_4__Staphylococcaceae","D_4__Streptococcaceae","D_4__Bifidobacteriaceae","D_4__Burkholderiaceae","D_4__Fusobacteriaceae","D_4__Peptococcaceae","D_4__Tannerellaceae","D_4__Campylobacteraceae","D_4__Methanomethylophilaceae","D_4__Mycoplasmataceae","D_4__Paludibacteraceae","D_4__Pedosphaeraceae","D_4__Pirellulaceae","D_4__Dysgonomonadaceae","D_4__Desulfovibrionaceae","D_4__Clostridiales_vadinBB60_group","D_4__Syntrophomonadaceae","D_4__Aerococcaceae","D_4__Bacillales_Family_XI","D_4__Helicobacteraceae","D_4__Weeksellaceae","D_4__Marinifilaceae","D_4__Coriobacteriaceae","D_4__Muribaculaceae","D_4__Bacillaceae","D_4__Burkholderiales_bacterium_Beta_02","D_4__Elusimicrobiaceae","D_4__Endomicrobiaceae","D_4__Aeromonadaceae","D_4__Flavobacteriaceae","D_4__Wohlfahrtiimonadaceae","D_4__Neisseriaceae","D_4__Pasteurellaceae","D_4__Clostridiales_Family_XI","D_4__Succinivibrionaceae","D_4__Paenibacillaceae","D_4__Hymenobacteraceae","D_4__Barnesiellaceae","D_4__Atopobiaceae","D_4__Puniceicoccaceae","D_4__Corynebacteriaceae","D_4__Leuconostocaceae","D_4__Sanguibacteraceae","D_4__Bacillales_Family_XII","D_4__Bacteriovoracaceae","D_4__Bdellovibrionaceae","D_4__Caulobacteraceae","D_4__Chthoniobacteraceae","D_4__Crocinitomicaceae","D_4__Devosiaceae","D_4__Dietziaceae","D_4__Diplorickettsiaceae","D_4__Herpetosiphonaceae","D_4__Intrasporangiaceae","D_4__Listeriaceae","D_4__Nocardiaceae","D_4__Nocardioidaceae","D_4__Rhizobiaceae","D_4__Rhodobacteraceae","D_4__Rubritaleaceae","D_4__Sphingomonadaceae","D_4__Spirosomaceae","D_4__Verrucomicrobiaceae","D_4__Xanthomonadaceae","D_4__Cardiobacteriaceae","D_4__Porphyromonadaceae","D_4__Alteromonadaceae","D_4__Cellvibrionaceae","D_4__Chitinophagaceae","D_4__Anaeroplasmataceae","D_4__Paracaedibacteraceae","D_4__PeH15","D_4__Methanosarcinaceae","D_4__Izimaplasmataceae","D_4__Arcobacteraceae","D_4__Shewanellaceae","D_4__Blastocatellaceae","D_4__Methyloligellaceae","D_4__Microscillaceae","D_4__Nitrososphaeraceae","D_4__Phormidiaceae","D_4__Xanthobacteraceae","D_4__Xiphinematobacteraceae","D_4__Brevibacteriaceae","D_4__Spiroplasmataceae","D_4__Cytophagaceae","D_4__Dermabacteraceae","D_4__Beijerinckiaceae","D_4__TM7_phylum_sp._oral_clone_FR058","D_4__Microbacteriaceae","D_4__Leptospiraceae","D_4__Marinilabiliaceae","D_4__Demequinaceae"
"LAN1511ZEBR1","Equidae","Equus","Bergzebra","hindgut_colon","herbivor","Savanna_Grassland","Savanna","Grassland","Africa",1.93035579106737,2.72520817562453,0,2.38455715367146,3.29295987887964,0,0,0,0,0,0.60560181680545,0,3.67146101438304,2.15745647236942,6.32096896290689,0,0,5.56396669190008,8.97047691143074,9.08402725208176,21.6124148372445,0,14.004542013626,3.36866010598032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.832702498107494,2.72520817562453,0,9.23542770628312,1.51400454201363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1511ZEBR2","Equidae","Equus","Bergzebra","hindgut_colon","herbivor","Savanna_Grassland","Savanna","Grassland","Africa",9.04425914047466,0,0,3.97690827453496,1.02629890955741,0,0,0,0,0,0,0,4.93906350224503,0,16.5490699166132,2.88646568313021,0,0,11.3534316869788,1.79602309172547,11.0327132777421,0,36.1128928800513,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28287363694676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1512GEPA2","Felidae","Acinonyx","Gepard","simple","carnivor","Savanna_Shrubland","Savanna","Shrubland","Africa",2.26479388297872,0,0,5.90508643617021,0,0.440492021276596,0,0,0,0,1.87832446808511,0,0,0,35.1188497340425,0,0,0,0,0,2.95046542553191,0,0,0,0,4.08494015957447,0,0.606715425531915,2.1235039893617,1.17603058510638,5.48537234042553,17.1500997340426,0.540226063829787,0.282579787234043,0,0,0,0,0.577626329787234,17.0960771276596,1.29238696808511,0,0.141289893617021,0,0,0,0,0,0,0,0,0,0,0.15375664893617,0,0.128823138297872,0,0,0,0,0,0,0,0,0.336602393617021,0,0,0.108045212765957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11220079787234,0,0,0,0,0,0,0,0,0.0457114361702128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1512GNUS1","Bovidae","Connochaetes","Gnu","foregut_ruminant","herbivor","Savanna_Grassland","Savanna","Grassland","Africa",4.0478905359179,2.48954770049411,0,6.59445077917142,1.27328012162676,0,0,0,0,0,0.266058532877233,0,1.95743063473964,0,6.68947168377043,0,5.30216647662486,0,13.6450019004181,19.517293804637,26.1307487647282,0,1.93842645381984,0,0,0,0,0,0,0,0,8.24781451919422,0,0,0,0,0,0,0,0,0.361079437476245,0,0,0,0,0,0,0,0,0.893196503230711,0,0,0,0,0,0,0,0,0.64614215127328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1512GNUS2","Bovidae","Connochaetes","Gnu","foregut_ruminant","herbivor","Savanna_Grassland","Savanna","Grassland","Africa",1.10357278047928,3.59607489153539,0.891011268671927,9.43132516087703,1.82278775878636,0.0320298168476837,1.91887720932941,0.136854671985557,0,0,0.224208717933786,0,1.24916285705966,0,9.42841335934543,0,8.67425676265906,0,10.8610197128964,10.9571091634394,28.4104475438954,0,0.594007512447952,0,0,0,0.14559007658038,0,0,0,0,7.43965291325743,0,0,0,0.62021372623242,0,0.27953294703433,0,0,0.14559007658038,0.0844422444166206,0,0,0,0.0786186413534053,0,0,0.0291180153160761,0.096089450543051,0,0,0.291180153160761,0,0,0,0,0,0.500829863436508,0,0,0,0,0,0.0465888245057217,0,0,0,0,0,0,0,0.0640596336953673,0.366886992982558,0,0.480447252715255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1512TIGA","Felidae","Panthera","Tiger","simple","carnivor","Forest_Savanna","Forest","Savanna","Asia",0,0,0,0.329877474081056,0,29.4836407701629,0,0,0,0,2.26874915847583,0,0,0,35.047798572775,0,0,0,0,0,0,0,0,0,0,0,0,0.427494277635654,0,0,0.0639558368116332,27.5952605358826,0,0,0,0,0,0,0.144742156994749,1.99946142453211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888649522014272,0,0,0,0,0,0,0,0,0,0,1.75037027063417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1612GEPA1","Felidae","Acinonyx","Gepard","simple","carnivor","Savanna_Shrubland","Savanna","Shrubland","Africa",0,0,0,1.00488485694348,0,1.22819260293091,0,0,0,0,0.795533845080251,0.967666899278902,0,0,40.0558269364969,0,0,0,0,0,0.814142823912538,0,0,0,0,1.45150034891835,0.107001628285648,0.753663642707606,0,0,4.22423819492905,26.3689230053501,0.148871830658293,0,0,0,0,0,0.479181204931379,20.0883926494534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930448941614329,0,1.20958362409863,0,0,0,0,0,0,0.209351011863224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1612GNUS1","Bovidae","Connochaetes","Gnu","foregut_ruminant","herbivor","Savanna_Grassland","Savanna","Grassland","Africa",3.74035226598061,5.46210172174946,0.910350286958243,7.48070453196121,0.969720957846824,0,0.811399168810607,0,0,0,1.91965169206412,0,1.6821690085098,0,6.03601820700574,0,8.80664951513952,0,13.7739956461508,12.0126657431229,24.7575697605383,0,2.35503661191371,0,0,0,0,0,0,0,0,7.93587967544033,0,0,0,0,0,0,0,0,0.633287156144864,0,0,0,0,0,0,0,0,0.237482683554324,0,0,0,0,0,0,0,0,0.474965367108648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1612GNUS2","Bovidae","Connochaetes","Gnu","foregut_ruminant","herbivor","Savanna_Grassland","Savanna","Grassland","Africa",1.85420832575895,0.90892564988184,0.981639701872387,6.16251590619887,1.79967278676604,0,1.14524631885112,0.290856207962189,0,0,0.309034720959825,0,0,0,7.3622977640429,0,10.0345391746955,0,11.4161061625159,10.0345391746955,34.0483548445737,0,1.99963642974005,0,0,0,0,0,0,0,0,9.92546809670969,0,0,0,0,0,0,0,0,0.581712415924377,0,0,0,0,0,0,0.236320668969278,0,0.527176876931467,0,0,0,0,0,0,0,0,0.381748772950373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1612TIGA","Felidae","Panthera","Tiger","simple","carnivor","Forest_Savanna","Forest","Savanna","Asia",0,0,0,0,0,50.5241361459816,0,0,0,0,7.35084767697684,0,0,0,10.9486217160606,0,0,0,0,0,0,0,0,0,0,0,0,0.737673094344506,0,0,0.504723696130452,20.3183641775592,1.0094473922609,3.68836547172253,0.996505759026789,0,0,0,0.15529959880937,2.2906690824382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129416332341141,0,0,0,0,0,0,0,0,0.698848194642164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207066131745826,0,0,0,0.440015529959881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1612ZEBR1","Equidae","Equus","Bergzebra","hindgut_colon","herbivor","Savanna_Grassland","Savanna","Grassland","Africa",2.00739566825145,0,0,1.69043845747491,3.32805071315372,0,0,0,0,0,1.162176439514,0,3.01109350237718,0,5.96936080295827,0,0,5.07131537242472,7.5013206550449,8.45219228737454,19.2287374537771,0,25.9904912836767,6.49762282091918,0,0,0,0,0,0,0,0,0,0,0,0,2.95826730058109,0,0,0,0,0,0,0,0,7.13153724247227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1612ZEBR2","Equidae","Equus","Bergzebra","hindgut_colon","herbivor","Savanna_Grassland","Savanna","Grassland","Africa",8.2059533386967,0,0,7.07964601769912,0,0,0,0,0,0,0,0,1.68946098149638,4.98793242156074,19.3885760257442,0,2.89621882542237,1.44810941271118,11.0217216411907,8.2059533386967,14.1592920353982,0,19.4690265486726,1.44810941271118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1711ZEBR1","Equidae","Equus","Bergzebra","hindgut_colon","herbivor","Savanna_Grassland","Savanna","Grassland","Africa",0.695012264922322,0,0,1.41046606704824,4.39493049877351,0.735895339329518,0,1.30825838103025,0,0,0,0,4.29272281275552,2.86181520850368,14.0024529844644,0.797219950940311,0,1.90106295993459,7.05233033524121,13.7775960752249,11.4677023712183,0,29.0065412919052,2.75960752248569,0,0,0,0,0,0,0,0,0,0,0,0,2.22812755519215,0,0,0,0,0,0.327064595257563,0,0,0.98119378577269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1712GEPA2","Felidae","Acinonyx","Gepard","simple","carnivor","Savanna_Shrubland","Savanna","Shrubland","Africa",0,0,0,0.537099661826139,0,41.4302765068629,0,0,0,0,1.11995225780784,0,0,0,17.6467077779988,0,0,0,0,0,0.260592798886016,0,0,0,0,0,0.135269544459916,1.74259001392481,2.05291426297991,0.393873085339169,1.86791326835091,26.9226178635369,0.377959021285061,0.226775412771036,0.151183608514024,0,0,0,0,3.98050527153372,0,0,0.664412174259001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276506862940123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145215834493734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676347722299582,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1712GNUS1","Bovidae","Connochaetes","Gnu","foregut_ruminant","herbivor","Savanna_Grassland","Savanna","Grassland","Africa",3.72843628269338,6.23260990539789,0,12.047857540345,3.06065664997218,0,0,0,0,0,1.47468002225932,0,2.05898720089037,0,4.73010573177518,0,5.95436839176405,0,12.5486922648859,20.39510294936,22.0089037284363,0,0.779076238174736,0,0,0,0,0,0,0,0,4.2014468558709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.779076238174736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1712GNUS2","Bovidae","Connochaetes","Gnu","foregut_ruminant","herbivor","Savanna_Grassland","Savanna","Grassland","Africa",1.99896157840083,0.934579439252336,0,10.3063343717549,2.24558670820353,0,1.07736240913811,0,0,0,2.31048805815161,0,1.28504672897196,0,4.76375908618899,0,8.21651090342679,0,16.7056074766355,10.9293873312565,28.9070612668744,0,2.41433021806854,0,0,0,0,0,0,0,0,6.9055036344756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532191069574247,0,0,0,0,0,0,0,0,0.467289719626168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1712TIGA1","Felidae","Panthera","Tiger","simple","carnivor","Forest_Savanna","Forest","Savanna","Asia",0.166590943510526,0,0,4.98763188449695,0,10.9697612196476,0,0,0,0,6.6030592155081,0,0,0,18.4966429400777,0,0,0,0,0,0.106012418597607,0.116108839416427,0,0,0,2.79670856681306,0,6.79993942147509,1.06517239638548,0.0959159977787874,0,26.6797920137311,0,0,0,0,1.99909132212631,0,0,15.4374274319754,1.15099197334545,0.146398101872886,0,0,0,0,0,0,0,0,0,0,0.227169468423444,0.262506941289313,0,0,0,1.65581301428644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237265889242264,0,0,0
"LAN1811ZEBR1","Equidae","Equus","Bergzebra","hindgut_colon","herbivor","Savanna_Grassland","Savanna","Grassland","Africa",3.73519587002733,0,0,0.546614029760097,4.28180989978743,1.18433039781354,1.12359550561798,0,0,0,0,0,2.27755845733374,4.82842392954753,19.5566352869724,0,0,2.76343759489827,8.74582447616156,6.863042818099,10.9322805952019,0,28.4542969936228,0.850288490737929,0,0,0,0,0,0,0,0,0,0,0,0,3.37078651685393,0,0,0,0,0,0,0,0,0,0.485879137564531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1811ZEBR2","Equidae","Equus","Bergzebra","hindgut_colon","herbivor","Savanna_Grassland","Savanna","Grassland","Africa",3.06043388429752,0,0,8.92303719008264,0.878099173553719,0,0,0,0,0,0.206611570247934,0.193698347107438,5.64307851239669,7.64462809917355,15.2634297520661,0,0,0,6.84400826446281,6.31456611570248,10.2660123966942,0,34.0650826446281,0.232438016528926,0,0,0,0,0,0,0,0,0,0,0,0,0.464876033057851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1812GEPA1","Felidae","Acinonyx","Gepard","simple","carnivor","Savanna_Shrubland","Savanna","Shrubland","Africa",0,0,0,4.95478283021271,0,15.7177429626799,0,0,0,0,0,0,0,0,24.8376003056935,6.34314100114635,0,0,0,0,0,0,0,0,0,0,0,1.29919755445166,1.71952617500955,0,0,19.8700802445548,0,0,0,0,1.1590880142657,0,0,24.0988409119857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1812GNUS1","Bovidae","Connochaetes","Gnu","foregut_ruminant","herbivor","Savanna_Grassland","Savanna","Grassland","Africa",2.34669407331278,5.79821856800274,0,6.6461116820829,2.01267557382665,0,1.2589928057554,0,0,0,0.727989037341555,0,1.55875299760192,0,9.48098663926002,0,9.71223021582734,0,9.35251798561151,16.1956149366221,30.1044878383008,0,0.710859883521754,0,0,0,0,0,0,0,0,3.14319972593354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402535114765331,0,0,0,0,0,0,0,0,0.548132922233642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1812GNUS2","Bovidae","Connochaetes","Gnu","foregut_ruminant","herbivor","Savanna_Grassland","Savanna","Grassland","Africa",0.771735198360063,0.590859761244423,0,7.76558543349813,4.63041119016038,0,1.97757144579766,0.229108887013144,0,0,0.422042686603159,0,0.976727360424454,0,10.1893162908477,0,6.59592427348366,0,12.3598215362354,15.1091281803931,35.8977450862173,0,0,0,0,0,0,0,0,0,0,1.60376220909201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651151573616303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229108887013144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1812TIGA2","Felidae","Panthera","Tiger","simple","carnivor","Forest_Savanna","Forest","Savanna","Asia",0,0,0,0.333876853792996,0,42.1111887568911,0,0,0,0,2.96606879416104,0,0,0,18.3088749126485,0,0,0,0,0,0.310583119807438,0,0,0,0,0,0,0.155291559903719,0,0,0.0854103579470456,25.9569842379067,0,0,0,0,0,0,0.0737634909542666,0.694929730569144,3.60664647876388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543520459663017,0,0,0,0,0,0,0,0,0,0,4.85286124699123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1911ZEBR1","Equidae","Equus","Bergzebra","hindgut_colon","herbivor","Savanna_Grassland","Savanna","Grassland","Africa",0.866236905721193,1.14826752618856,0,2.59871071716358,3.2232070910556,0.88638195004029,0,1.79290894439968,0,0,0,0,3.30378726833199,1.79290894439968,18.6744560838034,0.866236905721193,0,2.35697018533441,6.30539887187752,7.17163577759871,15.7131345688961,0,27.7397260273973,2.33682514101531,0,0,0,0,0,0,0,0,0,0,0,0,2.75987107171636,0,0,0,0,0,0.463336019339243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1911ZEBR2","Equidae","Equus","Bergzebra","hindgut_colon","herbivor","Savanna_Grassland","Savanna","Grassland","Africa",2.35594237695078,0,0,12.0048019207683,0.735294117647059,0,0,0,0,0,0,0,5.94237695078031,6.09243697478992,13.265306122449,0,0.285114045618247,0,5.5672268907563,6.49759903961585,11.5996398559424,0,34.483793517407,0,0,1.17046818727491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1912GNUS1","Bovidae","Connochaetes","Gnu","foregut_ruminant","herbivor","Savanna_Grassland","Savanna","Grassland","Africa",3.45580678314491,1.87564234326824,0,7.8879753340185,1.3103802672148,0,0,0,0,0,0.359712230215827,0,1.3360739979445,0,11.8448098663926,0,6.33350462487153,0,11.639260020555,18.7178828365879,28.6742034943474,0,1.9141829393628,0,0,0,0,0,0,0,0,2.87769784172662,0,0,0,0,0,0,0,0,0.539568345323741,0,0,0,0,0,0,0,0,0.732271325796506,0,0,0,0,0,0,0,0,0.501027749229188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1912GNUS2","Bovidae","Connochaetes","Gnu","foregut_ruminant","herbivor","Savanna_Grassland","Savanna","Grassland","Africa",1.51728936737731,1.85167288400951,0.166225331967451,8.27647524982121,2.40640160813344,0,0.976090612134449,0.173956742756635,0,0,0.662968475172507,0.0289927904594391,1.4747666080368,0,8.27840810251851,0,7.30231749038406,0,9.27576009432321,14.5137909039952,30.8947175135783,0,2.26723621392814,0,0,0,0,0,0,0,0,7.79519492819452,0,0,0,0,0,0,0.0425227593405107,0,0.506407406691536,0.030925643156735,0,0.0212613796702553,0,0.0889112240756132,0,0,0.0889112240756132,0.616580010437405,0,0,0,0,0,0,0.0405899066432147,0,0.473548910837505,0,0,0.0773141078918376,0,0,0,0,0,0,0,0,0,0,0.150762510389083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN1912TIGA1","Felidae","Panthera","Tiger","simple","carnivor","Forest_Savanna","Forest","Savanna","Asia",0,0,0,2.37909034780819,0,44.663511010496,0,0,0,0.226384029635728,2.37909034780819,0,0,0,18.8557316320231,0,0,0,0,0,1.18542910063799,0,0,0,0,0.156410784111957,0,1.61761679357893,0,0,2.84009055361185,14.4556493105577,0,0,0,0,0,0,0.255196542498456,2.09919736571311,6.58983329903272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123482197983124,0,0,0,0,0,1.50648281539411,0,0,0,0.66680386910887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
